[?1034hBID = 1.35805 , ASK = 0 , AVG = 1.35805
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35836057805
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833638732
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832933638
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832287918
BID = 1.3583 , ASK = 1.3586 , AVG = 1.358333454
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35831643995
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35833546794
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834659868
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835478572
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833849838
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35836057805
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833638732
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833719485
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833530178
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833773906
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833421624
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35831359581
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583239269
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35831968048
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35831144173
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35830273101
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832303284
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832930001
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834151675
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835074566
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583239269
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832118975
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832498938
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832055829
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35831232731
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35830366629
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832409482
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833064475
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834284365
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835197471
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832498938
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832759051
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583239269
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35831968048
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35831144173
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35830273101
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832303284
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832930001
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834151675
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835074566
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583239269
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832367536
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832445814
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832173252
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832552061
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832602996
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832658309
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35832653322
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833492543
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833237286
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833191982
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835866391
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833394536
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833977223
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834320617
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833758213
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833744513
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833758213
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833999143
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833648708
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833058665
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833539203
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833534813
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833539203
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834106301
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833867718
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583391054
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833812965
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833731247
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583392247
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833962141
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833383007
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583363577
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833827847
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583352698
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833271797
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583363577
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832949418
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832375143
BID = 1.3583 , ASK = 1.35855 , AVG = 1.3583302598
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35831577487
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832787277
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832516376
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833282615
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834041869
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833140586
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834951542
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833383007
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583363577
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833644067
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35832852161
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833970013
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35832725653
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583445893
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35835104039
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834132985
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833305962
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832759715
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832288651
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833619736
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833214613
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833190251
BID = 1.3583 , ASK = 1.35855 , AVG = 1.3583238914
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833716546
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35834314948
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833190251
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833330476
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832979733
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833869407
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832774446
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832161745
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832428158
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832958594
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832648413
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833169556
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833136473
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833222297
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833170429
BID = 1.3583 , ASK = 1.35855 , AVG = 1.3583326027
BID = 1.3583 , ASK = 1.35855 , AVG = 1.3583328522
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833356573
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833178932
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833145499
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833232076
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833372951
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833125788
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833193678
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833019499
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833737728
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832700635
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832542097
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832806923
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583342249
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35835187005
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583498356
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833302275
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833717334
BID = 1.35835 , ASK = 1.3585 , AVG = 1.35832748178
BID = 1.35835 , ASK = 1.3585 , AVG = 1.35833500817
BID = 1.35835 , ASK = 1.3585 , AVG = 1.35835361877
BID = 1.35835 , ASK = 1.3585 , AVG = 1.35833145018
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583372933
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833202463
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832053732
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35831970462
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833294169
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832880589
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832611758
BID = 1.3583 , ASK = 1.35855 , AVG = 1.3583233073
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832722667
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832692801
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832778122
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833139207
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832556303
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832872505
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832334485
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35831978627
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832556303
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35831978627
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832778122
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832660109
BID = 1.3583 , ASK = 1.35855 , AVG = 1.3583299994
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832144461
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833332668
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833260347
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833443577
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833084901
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833665396
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35834372602
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833332668
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832791033
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833554486
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833543091
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834644018
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35835104737
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35835795645
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833985305
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834409711
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583463941
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834690275
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834585186
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35835019839
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583436829
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834810311
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834151394
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834106855
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834205618
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833822887
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834422514
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834571236
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834259842
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834321425
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834205618
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833419005
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832681073
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832355289
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833691752
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833287173
BID = 1.3583 , ASK = 1.35855 , AVG = 1.3583330772
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833218185
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833197203
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833562604
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832983833
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833270987
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832770463
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832448197
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832983833
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832908174
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833037175
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833058651
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833037175
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833128365
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833095592
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833181301
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834130792
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834493256
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35836203517
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833682769
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583409717
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833718948
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834314066
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834222482
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834422514
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834654402
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834205618
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834251727
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834151394
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834132124
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834150436
BID = 1.35835 , ASK = 1.35855 , AVG = 1.3583406572
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834250085
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833848823
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833166254
BID = 1.3583 , ASK = 1.35855 , AVG = 1.358322471
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832042582
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833342533
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832938855
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35833002429
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832832983
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35834184554
BID = 1.3583 , ASK = 1.35855 , AVG = 1.3583235656
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832260817
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832568303
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833418701
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35834868176
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833615642
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35835507427
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833853305
BID = 1.35835 , ASK = 1.35855 , AVG = 1.35833561335
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832843148
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35831826895
BID = 1.3583 , ASK = 1.35855 , AVG = 1.3583260628
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35831101775
BID = 1.3583 , ASK = 1.35855 , AVG = 1.35832343286
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832968623
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832635595
BID = 1.3583 , ASK = 1.3586 , AVG = 1.3583319473
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832690292
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832571324
BID = 1.3583 , ASK = 1.3586 , AVG = 1.3583292163
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35832020862
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35833268636
BID = 1.3583 , ASK = 1.3586 , AVG = 1.3583323126
BID = 1.3583 , ASK = 1.3586 , AVG = 1.3583332647
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35833343098
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35833320581
BID = 1.3583 , ASK = 1.3586 , AVG = 1.35833417849
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834548373
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834908897
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834190056
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35836235418
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834427028
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834048169
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834545778
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834208329
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834664529
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834169809
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583478328
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834797694
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835139532
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835150237
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583478328
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833355863
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834401033
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834301522
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834516701
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834548066
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834863708
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834853543
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834516701
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834623664
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834401033
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834439904
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834748039
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834978376
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834516701
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834480658
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834169695
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834075416
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834285364
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834331742
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583463237
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834604953
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834285364
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834331742
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583463237
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834604953
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834285364
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834095859
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834516701
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583426844
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583463237
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834656228
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834979376
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834977838
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583463237
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834656228
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834979376
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834604953
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835326382
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835300021
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835251776
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835559923
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583490477
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834524783
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835251776
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835559923
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583490477
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834547291
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835020439
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834649078
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835367445
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835668085
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835020439
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835767733
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834673433
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834045653
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835020439
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35833903308
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835367445
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835021963
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835714451
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835992571
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835367445
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835021963
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835714451
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35836037457
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835598782
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35836533382
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835251776
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834902515
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835367445
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835494554
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835251776
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583547219
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835136107
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835019977
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835251776
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835020923
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835367445
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835698297
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835251776
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835218967
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834867722
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835335025
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835320162
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835567141
BID = 1.3584 , ASK = 1.3586 , AVG = 1.358357729
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836577929
BID = 1.3584 , ASK = 1.3586 , AVG = 1.3583708586
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838988924
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836637274
BID = 1.3584 , ASK = 1.35855 , AVG = 1.35835467968
BID = 1.3584 , ASK = 1.35855 , AVG = 1.35836967905
BID = 1.3584 , ASK = 1.35855 , AVG = 1.35837509423
BID = 1.3584 , ASK = 1.35855 , AVG = 1.3583656716
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836802948
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35836539825
BID = 1.35835 , ASK = 1.3586 , AVG = 1.3583589198
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835462494
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35834161023
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835757021
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835293702
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835050497
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835534475
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835055607
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835775248
BID = 1.35835 , ASK = 1.3586 , AVG = 1.35835807342
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836128508
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35837452793
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836904145
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35839568694
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35837044453
BID = 1.3584 , ASK = 1.3586 , AVG = 1.3583694837
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836490798
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35834708622
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836342746
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836721802
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836649576
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836940727
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35836342746
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35837159651
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35837072879
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35837214382
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35837197066
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35837253788
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35840243986
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838304041
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838012004
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838416259
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838121759
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838528477
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838694305
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838304041
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838330954
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838263642
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838886992
BID = 1.3584 , ASK = 1.3586 , AVG = 1.35838039205
